workload_id,arrival_pattern,burst_pattern,n_processes,arrival_mean,arrival_std,arrival_range,burst_mean,burst_std,burst_min,burst_max,burst_sum,burst_coefficient_of_variation,workload_density,short_job_ratio,arrival_clustering_score,burst_variability_index,priority_mean,priority_std,priority_min,priority_max,priority_span,best_algorithm
1132,clustered,mixed,6,6.5,8.845903006477066,19.0,12.0,6.027713773341708,2.0,20.0,72.0,0.5023094810699499,3.6,0.16666666666666666,0.5577048496761468,0.31724809333377413,7.833333333333333,1.5723301886761007,5.0,10.0,5.0,SRTF
1133,tight,medium,12,9.833333333333334,0.8975274678557508,2.0,7.166666666666667,1.6244657241348273,5.0,10.0,86.0,0.22666963589416153,28.666666666666668,0.0,0.7008241773814163,0.2707442873558045,6.166666666666667,2.1921577396609844,2.0,10.0,8.0,SJF_NP
1134,scattered,long,9,12.444444444444445,5.459163776239221,15.0,16.11111111111111,2.3778816176702997,12.0,19.0,145.0,0.14759265212209907,9.0625,0.0,0.6588022639850487,0.29723520220878746,5.222222222222222,2.7799991118215117,1.0,10.0,9.0,SJF_NP
1135,scattered,mixed,5,9.2,3.6,8.0,9.2,5.706137047074843,2.0,17.0,46.0,0.6202322876581099,5.111111111111111,0.4,0.6,0.35663356544217767,5.2,2.7129319932501073,2.0,10.0,8.0,SRTF
1136,ordered,short,10,9.1,6.410148204214938,19.0,2.5,1.2041594578792296,1.0,4.0,25.0,0.48166378295902634,1.25,1.0,0.6794925897892531,0.3010398644698074,5.9,3.2388269481403293,2.0,10.0,8.0,SJF_NP
1137,clustered,short,8,15.75,4.493050188902857,11.0,2.5,1.118033988749895,1.0,4.0,20.0,0.4472135953210725,1.6666666666666667,1.0,0.6255791509247619,0.2795084971874737,4.75,2.165063509461097,1.0,8.0,7.0,SJF_NP
1138,ordered,medium,12,11.083333333333334,5.376776192312846,16.0,7.583333333333333,1.6562172428626494,5.0,10.0,91.0,0.21840227375528534,5.352941176470588,0.0,0.6837190475110091,0.2760362071437749,5.916666666666667,2.8999521068842196,1.0,10.0,9.0,SJF_NP
1139,clustered,medium,7,11.142857142857142,3.0904725218262765,7.0,8.0,1.6035674514745464,6.0,10.0,56.0,0.20044593140926256,7.0,0.0,0.6136909347717154,0.32071349029490925,6.714285714285714,1.4846149779161806,5.0,10.0,5.0,SJF_NP
1140,scattered,medium,7,9.714285714285714,4.802210375420461,12.0,6.714285714285714,1.8294640678379568,5.0,10.0,47.0,0.27247337176507197,3.6153846153846154,0.0,0.6305992018907338,0.3049106779729928,5.857142857142857,2.8996833043120622,2.0,10.0,8.0,SJF_NP
1141,tight,medium,5,12.4,0.7999999999999999,2.0,7.6,1.8547236990991407,5.0,10.0,38.0,0.2440425919546182,12.666666666666666,0.0,0.7333333333333334,0.30912061651652345,6.8,3.124099870362662,1.0,10.0,9.0,SJF_NP
1142,scattered,medium,11,10.545454545454545,6.55554777357089,20.0,8.545454545454545,1.671343300986385,5.0,10.0,94.0,0.19558272668828539,4.476190476190476,0.0,0.6878310584013863,0.27855721683106416,5.909090909090909,2.466301812045552,2.0,10.0,8.0,SJF_NP
1143,scattered,medium,12,9.416666666666666,4.855552377319071,17.0,7.333333333333333,1.3743685418725535,5.0,10.0,88.0,0.1874138920479736,4.888888888888889,0.0,0.7302470901489404,0.2290614236454256,4.333333333333333,2.5276251480171834,1.0,9.0,8.0,SJF_NP
1144,scattered,long,11,8.363636363636363,4.578064840732426,15.0,15.090909090909092,3.203820033946563,11.0,20.0,166.0,0.2123013275366077,10.375,0.0,0.7138709474542233,0.3203820033946563,6.545454545454546,2.4995867427031855,2.0,9.0,7.0,SJF_NP
1145,tight,short,8,5.375,0.6959705453537527,2.0,3.125,0.7806247497997998,2.0,4.0,25.0,0.24979991985599995,8.333333333333334,1.0,0.7680098182154158,0.2602082499332666,5.75,2.277608394786075,2.0,9.0,7.0,SJF_NP
1146,tight,medium,8,1.0,0.8660254037844386,2.0,8.0,1.4142135623730951,6.0,10.0,64.0,0.1767766952745398,21.333333333333332,0.0,0.7113248654051871,0.282842712474619,5.125,1.964529205687714,1.0,7.0,6.0,SJF_NP
1147,clustered,mixed,8,13.25,6.7592529172978875,14.0,5.75,3.897114317029974,1.0,13.0,46.0,0.6777590115395157,3.066666666666667,0.375,0.5493831388468076,0.2997780243869211,6.75,2.817356917396161,3.0,10.0,7.0,SRTF
1148,scattered,mixed,5,8.6,6.151422599691879,17.0,10.6,6.248199740725323,2.0,20.0,53.0,0.5894528056731954,2.9444444444444446,0.2,0.6582543000171178,0.32885261793291176,5.4,3.3823069050575527,1.0,9.0,8.0,SRTF
1149,tight,short,12,0.4166666666666667,0.6400954789890506,2.0,2.4166666666666665,1.3202482931462383,1.0,4.0,29.0,0.5463096383172119,9.666666666666666,1.0,0.7866348403369832,0.33006207328655957,6.416666666666667,3.0127045804208703,1.0,10.0,9.0,SJF_NP
1150,clustered,medium,11,9.090909090909092,3.553603688307648,8.0,6.636363636363637,1.2984415324623362,5.0,9.0,73.0,0.19565557335525324,8.11111111111111,0.0,0.6051551457435946,0.2596883064924672,4.909090909090909,3.4233037061386784,1.0,9.0,8.0,SJF_NP
1151,scattered,short,9,14.11111111111111,3.956554181058857,13.0,3.111111111111111,0.7370277311900889,2.0,4.0,28.0,0.2369017706635244,2.0,1.0,0.7173889870672245,0.2456759103966963,6.0,2.0548046676563256,2.0,8.0,6.0,SJF_NP
1152,scattered,short,10,12.3,5.514526271584895,16.0,2.4,1.2,1.0,4.0,24.0,0.49999999979166665,1.411764705882353,1.0,0.6756161016714768,0.3,4.1,3.080584360149872,1.0,10.0,9.0,SRTF
1153,tight,medium,10,19.8,0.4,1.0,7.0,2.0,5.0,10.0,70.0,0.2857142856734694,35.0,0.0,0.8,0.3333333333333333,5.1,2.8089143810376282,1.0,10.0,9.0,SJF_NP
1154,scattered,mixed,10,10.6,6.843975452907469,19.0,10.4,3.8781438859330635,4.0,18.0,104.0,0.3728984505346312,5.2,0.1,0.6578012273546265,0.2585429257288709,5.1,2.7367864366808017,1.0,10.0,9.0,SJF_NP
1155,scattered,medium,7,8.0,5.18238775634773,15.0,7.857142857142857,0.989743318610787,6.0,9.0,55.0,0.1259673314435225,3.4375,0.0,0.6761007652282669,0.24743582965269675,5.285714285714286,3.1943828249996997,1.0,10.0,9.0,SJF_NP
1156,scattered,mixed,6,6.5,4.193248541803041,12.0,7.0,4.43471156521669,1.0,13.0,42.0,0.63353022351188,3.230769230769231,0.3333333333333333,0.6774424198613045,0.3411316588628223,7.666666666666667,3.0912061651652345,1.0,10.0,9.0,SRTF
1157,clustered,medium,9,8.444444444444445,5.9835164523716715,13.0,7.777777777777778,2.096440251568134,5.0,10.0,70.0,0.26954231802410467,5.0,0.0,0.5726059676877377,0.34940670859468903,6.333333333333333,3.1622776601683795,1.0,10.0,9.0,SJF_NP
1158,scattered,medium,10,11.6,5.4626001134990645,15.0,7.4,1.9078784028338913,5.0,10.0,74.0,0.25782140575352297,4.625,0.0,0.6585874929063085,0.31797973380564853,3.5,2.3769728648009427,1.0,7.0,6.0,SJF_NP
1159,mixed,mixed,5,11.0,6.196773353931867,14.0,11.8,4.621688003316537,5.0,19.0,59.0,0.39166847482414135,3.933333333333333,0.0,0.5868817764045422,0.3081125335544358,6.0,3.1622776601683795,1.0,10.0,9.0,SRTF
1160,clustered,medium,12,8.333333333333334,8.853749990195618,19.0,8.0,1.0,7.0,10.0,96.0,0.124999999984375,4.8,0.0,0.5573125004902191,0.25,6.333333333333333,2.9533408577782247,1.0,10.0,9.0,SJF_NP
1161,scattered,long,12,7.75,4.511559227879721,14.0,17.416666666666668,2.3614378858841256,11.0,20.0,209.0,0.13558495037790663,13.933333333333334,0.0,0.6992293848080186,0.23614378858841256,5.416666666666667,2.32588095615881,2.0,9.0,7.0,SRTF
1162,scattered,short,5,10.2,5.528109984434102,16.0,2.2,1.16619037896906,1.0,4.0,11.0,0.5300865356540788,0.6470588235294118,1.0,0.6748170597391705,0.291547594742265,4.4,3.2,2.0,10.0,8.0,SRTF
1163,tight,short,11,12.636363636363637,0.642824346533225,2.0,2.8181818181818183,0.8331955809010617,2.0,4.0,31.0,0.2956500447309525,10.333333333333334,1.0,0.7857252178222583,0.2777318603003539,6.0,2.891995221924885,1.0,10.0,9.0,SJF_NP
1164,scattered,long,11,6.181818181818182,6.336304942991499,18.0,16.363636363636363,2.49627822140836,12.0,20.0,180.0,0.1525503357434106,9.473684210526315,0.0,0.6665102661583422,0.2773642468231511,4.545454545454546,3.08555686335948,1.0,10.0,9.0,SJF_NP
1165,mixed,mixed,7,10.0,8.5690472882679,20.0,5.857142857142857,2.849991049037143,2.0,11.0,41.0,0.4865838375574126,1.9523809523809523,0.2857142857142857,0.5919501291301,0.2849991049037143,5.285714285714286,3.1036515689143473,1.0,10.0,9.0,SRTF
1166,tight,short,5,6.6,0.8,2.0,1.6,1.2000000000000002,1.0,4.0,8.0,0.7499999995312501,2.6666666666666665,1.0,0.7333333333333334,0.30000000000000004,5.0,3.286335345030997,1.0,10.0,9.0,SJF_NP
1167,scattered,short,8,9.375,7.598313957714566,20.0,2.375,1.3169567191065923,1.0,4.0,19.0,0.5545080920219302,0.9047619047619048,1.0,0.6381755258231159,0.32923917977664807,7.625,1.4947825928876748,5.0,10.0,5.0,FCFS
1168,scattered,medium,7,11.428571428571429,6.758214955722783,16.0,8.285714285714286,1.385051387833237,6.0,10.0,58.0,0.16716137437349185,3.411764705882353,0.0,0.6024579437810127,0.27701027756664737,6.0,2.6726124191242437,3.0,9.0,6.0,SJF_NP
1169,clustered,short,10,8.9,1.57797338380595,4.0,3.1,0.7,2.0,4.0,31.0,0.2258064515400624,6.2,1.0,0.68440532323881,0.2333333333333333,5.0,3.0983866769659336,1.0,9.0,8.0,SJF_NP
1170,scattered,long,8,11.5,5.385164807134504,14.0,13.125,1.165922381636102,12.0,16.0,105.0,0.08883218145122056,7.0,0.0,0.6409890128576998,0.2331844763272204,6.125,3.1399641717701177,1.0,10.0,9.0,SJF_NP
1171,mixed,mixed,9,13.222222222222221,3.5832256659104664,11.0,12.11111111111111,4.6772367066331535,3.0,19.0,109.0,0.38619385647910676,9.083333333333334,0.1111111111111111,0.7013978611741278,0.2751315709784208,5.0,3.1269438398822866,1.0,10.0,9.0,SRTF
1172,tight,medium,5,12.8,0.7483314773547883,2.0,7.2,1.7204650534085253,5.0,10.0,36.0,0.23895347960688496,12.0,0.0,0.7505561742150706,0.28674417556808757,4.8,2.7129319932501077,3.0,10.0,7.0,SJF_NP
1173,scattered,medium,8,6.625,6.203577596838779,20.0,6.75,1.8540496217739157,5.0,10.0,54.0,0.27467401799988767,2.5714285714285716,0.0,0.7045915430076772,0.30900827029565264,5.75,3.418698582794336,1.0,10.0,9.0,SJF_NP
1174,clustered,short,11,10.090909090909092,0.51425947722658,2.0,2.272727272727273,1.28564869306645,1.0,4.0,25.0,0.5656854247003363,8.333333333333334,1.0,0.8285801742578066,0.3214121732666125,6.2727272727272725,3.0178532132177875,1.0,10.0,9.0,SRTF
1175,clustered,short,6,11.0,6.377042156569663,14.0,3.8333333333333335,0.3726779962499649,3.0,4.0,23.0,0.09722034682245509,1.5333333333333334,1.0,0.5748638562286892,0.18633899812498245,5.333333333333333,2.9249881291307074,1.0,9.0,8.0,SJF_NP
1176,scattered,short,9,7.333333333333333,5.811865258054231,18.0,2.5555555555555554,0.9558139185602919,1.0,4.0,23.0,0.37401414189897825,1.2105263157894737,1.0,0.6941123548392509,0.23895347964007296,4.888888888888889,1.7916128329552332,2.0,8.0,6.0,SRTF
1177,clustered,mixed,7,11.428571428571429,2.610809554642438,7.0,12.285714285714286,6.016982768186482,2.0,20.0,86.0,0.4897544113241522,10.75,0.14285714285714285,0.6736488056696952,0.31668330358876223,5.142857142857143,2.8996833043120627,1.0,9.0,8.0,SJF_NP
1178,ordered,short,7,5.142857142857143,4.356557337707688,10.0,1.8571428571428572,0.8329931278350429,1.0,3.0,13.0,0.44853476090042743,1.1818181818181819,1.0,0.6039493329356647,0.2776643759450143,5.714285714285714,2.657296462534039,2.0,10.0,8.0,SJF_NP
1179,scattered,medium,9,8.777777777777779,5.1806858786110075,14.0,7.777777777777778,1.4740554623801776,5.0,10.0,70.0,0.1895214165673701,4.666666666666667,0.0,0.6546209414259329,0.24567591039669626,4.666666666666667,2.3570226039551585,2.0,10.0,8.0,SJF_NP
1180,tight,short,10,14.2,0.8717797887081348,2.0,2.1,1.1357816691600546,1.0,4.0,21.0,0.5408484136281934,7.0,1.0,0.7094067370972884,0.28394541729001366,5.7,2.5709920264364885,1.0,10.0,9.0,SJF_NP
1181,tight,medium,10,3.2,0.7483314773547882,2.0,7.2,1.4,5.0,9.0,72.0,0.19444444441743824,24.0,0.0,0.7505561742150706,0.27999999999999997,4.5,3.0413812651491097,1.0,9.0,8.0,SRTF
1182,ordered,medium,9,7.0,5.715476066494082,16.0,8.333333333333334,1.3333333333333333,6.0,10.0,75.0,0.15999999998079997,4.411764705882353,0.0,0.663795525500348,0.26666666666666666,7.111111111111111,2.5141574442188355,2.0,10.0,8.0,SJF_NP
1183,ordered,short,9,11.11111111111111,5.020943790086669,15.0,2.0,0.9428090415820634,1.0,4.0,18.0,0.4714045205553294,1.125,1.0,0.6861910131195832,0.23570226039551584,5.222222222222222,3.154459903684087,1.0,10.0,9.0,SRTF
1184,mixed,mixed,12,8.5,5.795112883571237,19.0,7.416666666666667,5.187458165828638,1.0,20.0,89.0,0.6994325615904546,4.45,0.25,0.7102443558214382,0.2593729082914319,6.25,2.947456530637899,2.0,10.0,8.0,SJF_NP
1185,clustered,short,7,13.571428571428571,5.703561365050608,12.0,2.5714285714285716,1.049781318335648,1.0,4.0,18.0,0.4082482903050998,1.3846153846153846,1.0,0.5612645103807224,0.262445329583912,3.142857142857143,1.6413036132965795,1.0,6.0,5.0,SJF_NP
1186,scattered,short,10,9.4,5.9363288318623315,19.0,2.3,1.1,1.0,4.0,23.0,0.47826086935727796,1.15,1.0,0.7031835584068834,0.275,6.5,3.0413812651491097,1.0,10.0,9.0,SJF_NP
1187,clustered,medium,9,16.555555555555557,5.519885488166319,18.0,8.88888888888889,1.5234788000891208,5.0,10.0,80.0,0.17139136499074456,4.2105263157894735,0.0,0.7094797111491411,0.2539131333481868,5.444444444444445,2.1140330656044943,2.0,8.0,6.0,SJF_NP
1188,ordered,short,10,7.7,5.710516614107694,17.0,2.7,1.1,1.0,4.0,27.0,0.40740740725651575,1.5,1.0,0.682749076994017,0.275,6.1,2.773084924772409,1.0,10.0,9.0,SJF_NP
1189,scattered,long,9,6.777777777777778,5.26577582714346,17.0,15.777777777777779,3.0469576001782417,11.0,20.0,142.0,0.19311703098497268,7.888888888888889,0.0,0.70745689849203,0.30469576001782417,4.444444444444445,3.2697642154582582,1.0,10.0,9.0,SJF_NP
1190,ordered,medium,7,9.857142857142858,4.672979209656036,14.0,6.857142857142857,1.2453996981544782,5.0,9.0,48.0,0.18162078928770836,3.2,0.0,0.6884680526895977,0.24907993963089564,5.571428571428571,3.7361990944634345,1.0,10.0,9.0,SJF_NP
1191,tight,medium,7,11.285714285714286,0.6998542122237652,2.0,7.428571428571429,1.178030178747903,5.0,9.0,52.0,0.1585809855793318,17.333333333333332,0.0,0.7667152625920782,0.2356060357495806,6.0,3.116774889895918,1.0,10.0,9.0,SJF_NP
1192,scattered,medium,10,9.5,5.835237784358063,15.0,8.5,1.6278820596099706,5.0,10.0,85.0,0.19151553640217117,5.3125,0.0,0.635297638477621,0.2713136766016618,6.2,2.8913664589601926,1.0,10.0,9.0,SJF_NP
1193,tight,medium,7,6.571428571428571,0.7284313590846836,2.0,7.714285714285714,1.749635530559413,5.0,10.0,54.0,0.2268046057838566,18.0,0.0,0.7571895469717721,0.29160592175990213,7.285714285714286,1.905952009160905,4.0,10.0,6.0,SJF_NP
1194,tight,medium,5,12.2,0.7483314773547883,2.0,7.2,1.9390719429665317,5.0,10.0,36.0,0.26931554759683557,12.0,0.0,0.7505561742150706,0.3231786571610886,6.4,3.7202150475476548,1.0,10.0,9.0,SJF_NP
1195,scattered,short,9,13.777777777777779,5.632796380282922,18.0,2.2222222222222223,0.9162456945817024,1.0,4.0,20.0,0.41231056237622626,1.0526315789473684,1.0,0.7035370326166883,0.2290614236454256,5.111111111111111,3.5101264442069584,1.0,10.0,9.0,SJF_NP
1196,tight,short,7,10.714285714285714,0.6998542122237652,2.0,3.142857142857143,0.9897433186107869,1.0,4.0,22.0,0.31491832854868546,7.333333333333333,1.0,0.7667152625920782,0.24743582965269673,3.857142857142857,3.602720060833855,1.0,10.0,9.0,SRTF
1197,ordered,medium,9,11.444444444444445,5.599823630379624,18.0,6.333333333333333,1.5634719199411433,5.0,10.0,57.0,0.2468639873201494,3.0,0.0,0.7052724405063355,0.26057865332352387,6.555555555555555,2.1659542988464366,2.0,10.0,8.0,SJF_NP
1198,clustered,medium,9,12.444444444444445,3.744955454745048,10.0,6.444444444444445,1.640535895581489,5.0,9.0,58.0,0.25456591479210877,5.2727272727272725,0.0,0.6595495041140866,0.32810717911629783,5.0,3.0912061651652345,1.0,10.0,9.0,SRTF
1199,mixed,mixed,5,10.6,3.3823069050575527,9.0,15.2,4.261455150532504,10.0,19.0,76.0,0.28035889146395687,7.6,0.0,0.6617693094942447,0.4261455150532504,5.2,2.3151673805580453,3.0,8.0,5.0,SJF_NP
1200,clustered,medium,7,9.428571428571429,1.9166296949998198,6.0,7.428571428571429,1.498298354528788,5.0,10.0,52.0,0.20169400923633957,7.428571428571429,0.0,0.7261957578571686,0.24971639242146468,4.285714285714286,2.4327694808466287,1.0,8.0,7.0,SJF_NP
1201,scattered,medium,8,11.25,6.199798383818623,15.0,8.125,1.6909686573085854,5.0,10.0,65.0,0.20811921933544197,4.0625,0.0,0.6125126010113361,0.2818281095514309,2.375,1.3169567191065923,1.0,4.0,3.0,SRTF
1202,scattered,mixed,12,13.916666666666666,5.808877305947815,20.0,10.916666666666666,6.726295827240691,2.0,20.0,131.0,0.6161492360266756,6.238095238095238,0.3333333333333333,0.7233867949548659,0.3540155698547732,5.75,2.419538523492996,3.0,10.0,7.0,SRTF
1203,ordered,medium,5,14.4,5.314132102234569,14.0,7.6,1.4966629547095764,5.0,9.0,38.0,0.19692933612008515,2.533333333333333,0.0,0.6457245265176954,0.2993325909419153,5.4,2.870540018881465,2.0,9.0,7.0,SRTF
1204,scattered,medium,10,7.5,3.8013155617496426,12.0,8.8,1.32664991614216,6.0,10.0,88.0,0.1507556722717505,6.769230769230769,0.0,0.7075911106346429,0.26532998322843204,6.4,2.835489375751565,2.0,10.0,8.0,SJF_NP
1205,ordered,short,6,10.0,4.725815626252608,15.0,3.0,0.816496580927726,2.0,4.0,18.0,0.2721655268851868,1.125,1.0,0.704636523359212,0.2721655269759087,4.666666666666667,3.5433819375782165,1.0,10.0,9.0,SJF_NP
1206,clustered,medium,6,10.333333333333334,4.642796092394706,13.0,8.833333333333334,0.6871842709362768,8.0,10.0,53.0,0.07779444575756403,3.7857142857142856,0.0,0.6683717076860924,0.2290614236454256,7.333333333333333,1.247219128924647,5.0,9.0,4.0,SJF_NP
1207,scattered,short,8,12.5,3.9370039370059056,12.0,1.875,1.2686114456365274,1.0,4.0,15.0,0.6765927706452984,1.1538461538461537,1.0,0.697153543307238,0.31715286140913185,4.25,2.277608394786075,1.0,8.0,7.0,SRTF
1208,tight,medium,7,9.571428571428571,0.4948716593053935,1.0,8.142857142857142,1.6413036132965795,5.0,10.0,57.0,0.20156360160815986,28.5,0.0,0.7525641703473033,0.27355060221609656,5.428571428571429,2.610809554642438,2.0,9.0,7.0,SJF_NP
1209,ordered,medium,11,5.818181818181818,4.427562058867607,16.0,7.545454545454546,1.6713433009863852,5.0,10.0,83.0,0.2215033290170325,4.882352941176471,0.0,0.7395551730077878,0.2785572168310642,3.8181818181818183,1.7486712783337588,1.0,7.0,6.0,SRTF
1210,ordered,medium,11,8.909090909090908,4.94431805123169,14.0,7.909090909090909,1.9750509984000393,5.0,10.0,87.0,0.2497190917201554,5.8,0.0,0.670378796584554,0.32917516640000655,5.545454545454546,3.7746435440048534,1.0,10.0,9.0,SJF_NP
1211,mixed,mixed,9,12.0,6.666666666666667,19.0,10.777777777777779,5.411464738615964,4.0,20.0,97.0,0.5020946664229363,4.85,0.1111111111111111,0.6666666666666666,0.3183214552127038,4.666666666666667,2.581988897471611,1.0,8.0,7.0,SRTF
1212,ordered,medium,5,6.2,3.867815921162743,11.0,7.2,1.16619037896906,6.0,9.0,36.0,0.16197088594542902,3.0,0.0,0.6776820065697714,0.291547594742265,5.2,2.6381811916545836,1.0,9.0,8.0,SJF_NP
1213,scattered,long,5,8.4,7.116178749862878,17.0,14.6,1.8547236990991407,11.0,16.0,73.0,0.12703586979260992,4.055555555555555,0.0,0.6046567361187289,0.30912061651652345,7.2,2.4819347291981715,4.0,10.0,6.0,SJF_NP
1214,mixed,mixed,10,9.7,4.561797891182818,15.0,12.0,5.9497899122574065,1.0,19.0,120.0,0.4958158259801326,7.5,0.2,0.714887631801074,0.31314683748723193,5.4,3.1368774282716245,2.0,10.0,8.0,SJF_NP
1215,tight,short,10,9.0,0.7745966692414834,2.0,2.4,0.9165151389911681,1.0,4.0,24.0,0.38188130775386947,8.0,1.0,0.7418011102528388,0.22912878474779202,4.8,3.1240998703626617,1.0,10.0,9.0,SJF_NP
1216,clustered,short,10,1.7,5.1000000000000005,17.0,2.4,1.1135528725660044,1.0,4.0,24.0,0.46398036337584336,1.3333333333333333,1.0,0.7166666666666666,0.2783882181415011,5.0,3.3166247903554,1.0,10.0,9.0,SRTF
1217,scattered,short,10,12.0,5.0990195135927845,20.0,2.8,1.077032961426901,1.0,4.0,28.0,0.3846546289436594,1.3333333333333333,1.0,0.7571895469717722,0.26925824035672524,4.6,2.0591260281974,1.0,7.0,6.0,SJF_NP
1218,scattered,mixed,10,5.8,4.66476151587624,13.0,11.3,5.3113086899558,1.0,20.0,113.0,0.4700273176536082,8.071428571428571,0.1,0.6668027488659829,0.26556543449779,6.6,3.3823069050575527,2.0,10.0,8.0,SRTF
1219,scattered,short,6,10.0,4.281744192888376,13.0,3.0,1.0,1.0,4.0,18.0,0.3333333332222222,1.2857142857142858,1.0,0.6941611290794016,0.25,6.333333333333333,3.815174380753199,1.0,10.0,9.0,SRTF
1220,clustered,short,9,4.666666666666667,4.737556801183965,11.0,1.6666666666666667,0.816496580927726,1.0,3.0,15.0,0.4898979482626968,1.25,1.0,0.6052035999013363,0.2721655269759087,4.333333333333333,2.5385910352879693,1.0,9.0,8.0,SJF_NP
1221,clustered,mixed,8,11.375,3.6721077053920954,9.0,7.5,5.172040216394301,2.0,19.0,60.0,0.6896053620939594,6.0,0.25,0.6327892294607904,0.28733556757746115,5.625,3.1598061649411346,2.0,10.0,8.0,SRTF
1222,tight,medium,12,10.75,0.82915619758885,2.0,7.916666666666667,1.3819269959814167,5.0,10.0,95.0,0.17455919947033988,31.666666666666668,0.0,0.7236146008037168,0.23032116599690278,5.5,3.227486121839514,1.0,10.0,9.0,SRTF
1223,clustered,short,12,9.75,5.101061980934297,11.0,2.4166666666666665,1.1873172373979173,1.0,4.0,29.0,0.49130368423721943,2.4166666666666665,1.0,0.5749115015888087,0.2968293093494793,6.0,2.943920288775949,1.0,10.0,9.0,SJF_NP
1224,ordered,medium,7,5.714285714285714,3.1036515689143473,9.0,6.142857142857143,1.4568627181693672,5.0,9.0,43.0,0.2371636982680331,4.3,0.0,0.6896348431085653,0.29137254363387344,6.428571428571429,2.381904571504724,3.0,9.0,6.0,SJF_NP
1225,clustered,short,6,14.333333333333334,3.0912061651652345,7.0,2.0,1.1547005383792515,1.0,4.0,12.0,0.5773502689009505,1.5,1.0,0.6135992293543457,0.28867513459481287,5.166666666666667,1.863389981249825,2.0,8.0,6.0,FCFS
1226,scattered,short,5,9.8,4.791659420284375,14.0,1.8,0.7483314773547883,1.0,3.0,9.0,0.4157397094105825,0.6,1.0,0.6805560386477083,0.24944382578492943,5.4,1.3564659966250536,4.0,8.0,4.0,FCFS
1227,ordered,medium,12,9.0,5.196152422706632,15.0,7.25,1.7853571071357126,5.0,10.0,87.0,0.24625615267440779,5.4375,0.0,0.6752404735808355,0.2975595178559521,5.25,2.1262251370288454,2.0,10.0,8.0,SJF_NP
1228,clustered,short,7,9.571428571428571,8.748177652797064,18.0,2.0,0.7559289460184544,1.0,3.0,14.0,0.3779644728202449,0.7368421052631579,1.0,0.5395695972212071,0.2519763153394848,6.142857142857143,2.747912008810192,1.0,9.0,8.0,SJF_NP
1229,clustered,medium,10,8.1,2.0223748416156684,5.0,7.8,1.5362291495737217,5.0,10.0,78.0,0.19695245504830375,13.0,0.0,0.6629375263973887,0.2560381915956203,5.4,2.9393876913398134,1.0,9.0,8.0,SRTF
1230,clustered,mixed,12,7.75,4.105382645584534,9.0,9.5,6.910137480542627,1.0,20.0,114.0,0.727382892612131,11.4,0.3333333333333333,0.5894617354415466,0.3455068740271313,5.75,2.947456530637899,1.0,10.0,9.0,SRTF
1231,tight,short,9,0.4444444444444444,0.4969039949999533,1.0,2.6666666666666665,1.1547005383792515,1.0,4.0,24.0,0.4330127017298395,12.0,1.0,0.7515480025000234,0.28867513459481287,4.222222222222222,1.7497795275581802,2.0,8.0,6.0,SJF_NP
1232,clustered,mixed,5,9.0,5.019960159204453,13.0,8.2,8.059776671843954,1.0,19.0,41.0,0.9828995940074458,2.9285714285714284,0.6,0.6414314171996819,0.4241987722023134,8.0,2.0976176963403033,5.0,10.0,5.0,SRTF
1233,scattered,long,7,10.571428571428571,6.86309265683675,19.0,15.714285714285714,2.602981022612657,12.0,20.0,110.0,0.16564424688299173,5.5,0.0,0.6568453671581624,0.28922011362362854,6.142857142857143,1.355261854357877,4.0,8.0,4.0,SRTF
1234,mixed,mixed,12,8.5,6.461423991660043,20.0,9.416666666666666,4.554454473979903,2.0,16.0,113.0,0.4836588821411941,5.380952380952381,0.16666666666666666,0.6923131432542837,0.3036302982653269,4.333333333333333,2.211083193570267,2.0,10.0,8.0,SRTF
1235,clustered,medium,7,16.428571428571427,5.653245410688394,13.0,7.142857142857143,1.64130361329658,5.0,10.0,50.0,0.2297825058293516,3.5714285714285716,0.0,0.5961967563794004,0.27355060221609667,7.0,1.5118578920369088,5.0,9.0,4.0,SRTF
1236,tight,medium,5,5.8,0.7483314773547882,2.0,8.2,1.5999999999999999,6.0,10.0,41.0,0.19512195119571685,13.666666666666666,0.0,0.7505561742150706,0.31999999999999995,4.8,3.3704599092705436,1.0,9.0,8.0,SJF_NP
1237,scattered,medium,8,5.75,5.717298313014636,14.0,8.5,1.5811388300841898,5.0,10.0,68.0,0.18601633292919686,4.533333333333333,0.0,0.6188467791323575,0.26352313834736496,6.5,2.7386127875258306,1.0,10.0,9.0,SJF_NP
1238,clustered,mixed,9,10.666666666666666,6.616477747093069,15.0,8.222222222222221,6.267691011631313,1.0,20.0,74.0,0.7622867445651519,4.625,0.3333333333333333,0.5864701408066832,0.31338455058156567,4.0,3.0912061651652345,1.0,10.0,9.0,SRTF
1239,clustered,mixed,5,17.0,6.0,15.0,11.6,6.1838499334961226,1.0,18.0,58.0,0.5330905114623303,3.625,0.2,0.625,0.34354721852756237,5.6,1.9595917942265424,3.0,9.0,6.0,SJF_NP
1240,scattered,long,7,8.428571428571429,4.624689730353899,16.0,14.142857142857142,2.356060357495806,12.0,18.0,99.0,0.16659012627580316,5.823529411764706,0.0,0.7279594276262412,0.33658005107082944,6.285714285714286,3.1036515689143473,1.0,10.0,9.0,SJF_NP
